[2021-06-06 12:07:43,409] I Naver_Band.py | Naver_Band_HTH-__init__-0048 I DEBUG    > Naver_Band class start.
[2021-06-06 12:14:27,900] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1801/2918
[2021-06-06 12:14:27,900] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1802/2918
[2021-06-06 12:14:27,929] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1803/2918
[2021-06-06 12:14:27,929] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1804/2918
[2021-06-06 12:14:28,020] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1805/2918
[2021-06-06 12:14:28,087] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1806/2918
[2021-06-06 12:14:28,104] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1807/2918
[2021-06-06 12:14:28,271] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1808/2918
[2021-06-06 12:14:28,429] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1809/2918
[2021-06-06 12:14:28,430] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1810/2918
[2021-06-06 12:14:28,456] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1811/2918
[2021-06-06 12:14:28,744] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1812/2918
[2021-06-06 12:14:29,007] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1813/2918
[2021-06-06 12:14:29,053] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1814/2918
[2021-06-06 12:14:29,070] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1815/2918
[2021-06-06 12:14:29,548] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1816/2918
[2021-06-06 12:14:29,548] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1817/2918
[2021-06-06 12:14:29,592] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1818/2918
[2021-06-06 12:14:29,658] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1819/2918
[2021-06-06 12:14:29,711] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1820/2918
[2021-06-06 12:14:29,834] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1821/2918
[2021-06-06 12:14:29,834] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1822/2918
[2021-06-06 12:14:29,864] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1823/2918
[2021-06-06 12:14:29,949] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1824/2918
[2021-06-06 12:14:29,950] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1825/2918
[2021-06-06 12:14:29,984] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1826/2918
[2021-06-06 12:14:30,020] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1827/2918
[2021-06-06 12:14:30,107] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1828/2918
[2021-06-06 12:14:30,141] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1829/2918
[2021-06-06 12:14:30,460] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1830/2918
[2021-06-06 12:14:30,583] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1831/2918
[2021-06-06 12:14:30,601] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1832/2918
[2021-06-06 12:14:30,637] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1833/2918
[2021-06-06 12:14:30,742] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1834/2918
[2021-06-06 12:14:30,885] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1835/2918
[2021-06-06 12:14:30,885] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1836/2918
[2021-06-06 12:14:30,885] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1837/2918
[2021-06-06 12:14:30,945] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1838/2918
[2021-06-06 12:14:31,022] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1839/2918
[2021-06-06 12:14:31,509] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1840/2918
[2021-06-06 12:14:31,525] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1841/2918
[2021-06-06 12:14:31,661] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1842/2918
[2021-06-06 12:14:31,814] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1843/2918
[2021-06-06 12:14:32,102] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1844/2918
[2021-06-06 12:14:32,272] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1845/2918
[2021-06-06 12:14:32,346] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1846/2918
[2021-06-06 12:14:32,624] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1847/2918
[2021-06-06 12:14:32,924] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1848/2918
[2021-06-06 12:14:33,153] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1849/2918
[2021-06-06 12:14:33,470] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1850/2918
[2021-06-06 12:14:33,522] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1851/2918
[2021-06-06 12:14:33,549] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1852/2918
[2021-06-06 12:14:33,550] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1853/2918
[2021-06-06 12:14:33,675] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1854/2918
[2021-06-06 12:14:34,044] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1855/2918
[2021-06-06 12:14:34,072] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1856/2918
[2021-06-06 12:14:34,147] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1857/2918
[2021-06-06 12:14:34,191] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1858/2918
[2021-06-06 12:14:34,270] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1859/2918
[2021-06-06 12:14:34,629] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1860/2918
[2021-06-06 12:14:34,654] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1861/2918
[2021-06-06 12:14:34,673] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1862/2918
[2021-06-06 12:14:34,797] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1863/2918
[2021-06-06 12:14:35,008] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1864/2918
[2021-06-06 12:14:35,028] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1865/2918
[2021-06-06 12:14:35,050] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1866/2918
[2021-06-06 12:14:35,189] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1867/2918
[2021-06-06 12:14:35,415] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1868/2918
[2021-06-06 12:14:35,618] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1869/2918
[2021-06-06 12:14:35,712] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1870/2918
[2021-06-06 12:14:35,731] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1871/2918
[2021-06-06 12:14:35,824] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1872/2918
[2021-06-06 12:14:35,847] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1873/2918
[2021-06-06 12:14:35,928] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1874/2918
[2021-06-06 12:14:36,248] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1875/2918
[2021-06-06 12:14:36,267] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1876/2918
[2021-06-06 12:14:36,547] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1877/2918
[2021-06-06 12:14:36,909] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1878/2918
[2021-06-06 12:14:36,940] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1879/2918
[2021-06-06 12:14:36,957] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1880/2918
[2021-06-06 12:14:36,976] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1881/2918
[2021-06-06 12:14:37,219] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1882/2918
[2021-06-06 12:14:37,449] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1883/2918
[2021-06-06 12:14:37,862] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1884/2918
[2021-06-06 12:14:37,882] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1885/2918
[2021-06-06 12:14:38,321] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1886/2918
[2021-06-06 12:14:38,321] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1887/2918
[2021-06-06 12:14:38,321] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1888/2918
[2021-06-06 12:14:38,706] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1889/2918
[2021-06-06 12:14:38,875] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1890/2918
[2021-06-06 12:14:38,926] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1891/2918
[2021-06-06 12:14:38,966] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1892/2918
[2021-06-06 12:14:38,995] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1893/2918
[2021-06-06 12:14:39,263] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1894/2918
[2021-06-06 12:14:39,387] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1895/2918
[2021-06-06 12:14:39,435] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1896/2918
[2021-06-06 12:14:39,575] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1897/2918
[2021-06-06 12:14:39,640] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1898/2918
[2021-06-06 12:14:39,774] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1899/2918
[2021-06-06 12:14:39,791] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1900/2918
[2021-06-06 12:14:39,889] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1901/2918
[2021-06-06 12:14:40,112] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1902/2918
[2021-06-06 12:14:40,129] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1903/2918
[2021-06-06 12:14:40,266] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1904/2918
[2021-06-06 12:14:40,443] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1905/2918
[2021-06-06 12:14:40,583] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1906/2918
[2021-06-06 12:14:40,711] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1907/2918
[2021-06-06 12:14:40,760] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1908/2918
[2021-06-06 12:14:40,824] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1909/2918
[2021-06-06 12:14:41,143] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1910/2918
[2021-06-06 12:14:41,174] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1911/2918
[2021-06-06 12:14:41,281] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1912/2918
[2021-06-06 12:14:41,556] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1913/2918
[2021-06-06 12:14:41,741] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1914/2918
[2021-06-06 12:14:41,763] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1915/2918
[2021-06-06 12:14:42,063] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1916/2918
[2021-06-06 12:14:42,079] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1917/2918
[2021-06-06 12:14:42,141] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1918/2918
[2021-06-06 12:14:42,428] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1919/2918
[2021-06-06 12:14:42,464] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1920/2918
[2021-06-06 12:14:42,485] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1921/2918
[2021-06-06 12:14:42,525] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1922/2918
[2021-06-06 12:14:42,544] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1923/2918
[2021-06-06 12:14:42,693] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1924/2918
[2021-06-06 12:14:42,938] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1925/2918
[2021-06-06 12:14:43,217] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1926/2918
[2021-06-06 12:14:43,236] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1927/2918
[2021-06-06 12:14:43,274] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1928/2918
[2021-06-06 12:14:43,332] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1929/2918
[2021-06-06 12:14:43,455] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1930/2918
[2021-06-06 12:14:44,264] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1931/2918
[2021-06-06 12:14:44,669] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1932/2918
[2021-06-06 12:14:44,670] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1933/2918
[2021-06-06 12:14:44,759] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1934/2918
[2021-06-06 12:14:44,788] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1935/2918
[2021-06-06 12:14:44,954] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1936/2918
[2021-06-06 12:14:45,054] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1937/2918
[2021-06-06 12:14:45,201] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1938/2918
[2021-06-06 12:14:45,201] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1939/2918
[2021-06-06 12:14:45,260] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1940/2918
[2021-06-06 12:14:45,395] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1941/2918
[2021-06-06 12:14:45,414] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1942/2918
[2021-06-06 12:14:45,570] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1943/2918
[2021-06-06 12:14:45,593] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1944/2918
[2021-06-06 12:14:45,616] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1945/2918
[2021-06-06 12:14:45,651] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1946/2918
[2021-06-06 12:14:45,721] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1947/2918
[2021-06-06 12:14:45,757] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1948/2918
[2021-06-06 12:14:45,757] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1949/2918
[2021-06-06 12:14:45,757] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1950/2918
[2021-06-06 12:14:45,954] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1951/2918
[2021-06-06 12:14:45,995] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1952/2918
[2021-06-06 12:14:46,037] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1953/2918
[2021-06-06 12:14:46,167] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1954/2918
[2021-06-06 12:14:46,211] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1955/2918
[2021-06-06 12:14:46,307] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1956/2918
[2021-06-06 12:14:46,307] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1957/2918
[2021-06-06 12:14:46,595] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1958/2918
[2021-06-06 12:14:46,617] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1959/2918
[2021-06-06 12:14:46,672] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1960/2918
[2021-06-06 12:14:46,704] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1961/2918
[2021-06-06 12:14:46,730] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1962/2918
[2021-06-06 12:14:46,763] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1963/2918
[2021-06-06 12:14:46,819] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1964/2918
[2021-06-06 12:14:46,963] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1965/2918
[2021-06-06 12:14:46,985] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1966/2918
[2021-06-06 12:14:47,017] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1967/2918
[2021-06-06 12:14:47,196] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1968/2918
[2021-06-06 12:14:47,196] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1969/2918
[2021-06-06 12:14:47,274] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0080 I DEBUG    > spell_data 1970/2918
